precinct,method,candidate,votes
Abington 11-3,Total,UnresolvedWrite-In,4
Abington 12-1,Election Day,Christin PowersQualified Write In,****
Abington 12-1,Election Day,Richard RootQualified Write In,****
Abington 12-1,Election Day,Suzie ScottQualified Write In,****
Abington 12-1,Election Day,Edward ShlikasQualified Write In,****
Abington 12-1,Election Day,Christopher StriedQualified Write In,****
Abington 12-1,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-1,Election Day,UnresolvedWrite-In,****
Abington 12-1,Mail-in,Christin PowersQualified Write In,****
Abington 12-1,Mail-in,Richard RootQualified Write In,****
Abington 12-1,Mail-in,Suzie ScottQualified Write In,****
Abington 12-1,Mail-in,Edward ShlikasQualified Write In,****
Abington 12-1,Mail-in,Christopher StriedQualified Write In,****
Abington 12-1,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-1,Mail-in,UnresolvedWrite-In,****
Abington 12-1,Provisional,Christin PowersQualified Write In,****
Abington 12-1,Provisional,Richard RootQualified Write In,****
Abington 12-1,Provisional,Suzie ScottQualified Write In,****
Abington 12-1,Provisional,Edward ShlikasQualified Write In,****
Abington 12-1,Provisional,Christopher StriedQualified Write In,****
Abington 12-1,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-1,Provisional,UnresolvedWrite-In,****
Abington 12-1,Total,Christin PowersQualified Write In,0
Abington 12-1,Total,Richard RootQualified Write In,0
Abington 12-1,Total,Suzie ScottQualified Write In,0
Abington 12-1,Total,Edward ShlikasQualified Write In,0
Abington 12-1,Total,Christopher StriedQualified Write In,0
Abington 12-1,Total,Alix C. Toulme Jr.Qualified Write In,0
Abington 12-1,Total,UnresolvedWrite-In,2
Abington 12-2,Election Day,Christin PowersQualified Write In,****
Abington 12-2,Election Day,Richard RootQualified Write In,****
Abington 12-2,Election Day,Suzie ScottQualified Write In,****
Abington 12-2,Election Day,Edward ShlikasQualified Write In,****
Abington 12-2,Election Day,Christopher StriedQualified Write In,****
Abington 12-2,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-2,Election Day,UnresolvedWrite-In,****
Abington 12-2,Mail-in,Christin PowersQualified Write In,****
Abington 12-2,Mail-in,Richard RootQualified Write In,****
Abington 12-2,Mail-in,Suzie ScottQualified Write In,****
Abington 12-2,Mail-in,Edward ShlikasQualified Write In,****
Abington 12-2,Mail-in,Christopher StriedQualified Write In,****
Abington 12-2,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-2,Mail-in,UnresolvedWrite-In,****
Abington 12-2,Provisional,Christin PowersQualified Write In,****
Abington 12-2,Provisional,Richard RootQualified Write In,****
Abington 12-2,Provisional,Suzie ScottQualified Write In,****
Abington 12-2,Provisional,Edward ShlikasQualified Write In,****
Abington 12-2,Provisional,Christopher StriedQualified Write In,****
Abington 12-2,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Abington 12-2,Provisional,UnresolvedWrite-In,****
Abington 12-2,Total,Christin PowersQualified Write In,0
Abington 12-2,Total,Richard RootQualified Write In,0
Abington 12-2,Total,Suzie ScottQualified Write In,0
Abington 12-2,Total,Edward ShlikasQualified Write In,0
Abington 12-2,Total,Christopher StriedQualified Write In,0
Abington 12-2,Total,Alix C. Toulme Jr.Qualified Write In,0
Abington 12-2,Total,UnresolvedWrite-In,6
